content,type
"【受处分5年多后，六盘水市原水城县县长王尔彬再被查】#被开除党籍并降级5年后王尔彬再被查# 贵州省六盘水市纪委监委3月19日消息：六盘水市原水城县委副书记、县长、原六盘水野玉海山地旅游度假区管理委员会主任王尔彬涉嫌严重违法，目前正接受六盘水市监委监察调查。
中央纪委国家监委网站2019年2月刊发文章《权力变现的""免费餐""终成后悔药》。文章称，2018年以来，群众多次向纪检监察机关反映水城县委原副书记、县长王尔彬有关问题。贵州省纪委、省委巡视组先后就反映王尔彬的有关问题线索交办、移交六盘水市纪委监委处理。
2018年3月26日，六盘水市纪委对王尔彬涉嫌违纪问题进行立案审查；4月20日，六盘水市监委对王尔彬涉嫌职务违法问题进行立案调查。经查，王尔彬收受管理服务对象礼金及购物卡，出资入股企业、违规从事营利活动，低价购买商铺谋取利益；低价装修住房，收受个体老板钱财；高价出售住房，收受房地产商人钱财等。
受处分5年多后，六盘水市原水城县县长王尔彬再被查",财经
"#比特币连续跳水#【交易所BitMEX调查比特币周一闪崩原因：发现“激进抛售行为”】#虚拟货币正经历集体暴跌# BitMEX的一位发言人表示，该公司调查了这一事件，并发现了“涉及极少数账户的激进抛售行为，超出了预期的市场范围”的证据，并补充说，其系统运行正常，所有用户资金都是安全的。此前，一个名为syq的X账户首先发布了有关突然抛售的消息，称闪崩恰逢977枚比特币被抛售，价值约6600万美元。BitMEX的发言人拒绝就该事件的细节发表进一步评论。
交易所BitMEX调查比特币周一闪崩原因：发现“激进抛售行为”",财经
"#比特币连续跳水#【两日暴跌20%！“比特币影子股”MicroStrategy背后隐藏的杠杆风险开始显现】#虚拟货币正经历集体暴跌# MicroStrategy周一下跌近16%，是比特币跌幅的10倍多。周二，由于该数字代币继续从历史高点回落，该股再次暴跌5.7%。这令该股在本周的跌幅高达20%，也是该股自2022年以来最大的两日跌幅，在仅上个月股价就翻了一番后，该股走势突然逆转。
两日暴跌20%！“比特币影子股”MicroStrategy背后隐藏的杠杆风险开始显现",财经
"#比特币连续跳水#【MicroStrategy又花逾6亿美元购买比特币，持仓总量超21万枚】#虚拟货币正经历集体暴跌# 根据MicroStrategy向美国证券交易委员会（SEC）提交的最新文件，该公司在3月11日至3月18日期间以6.23亿美元的价格购买了9245枚比特币。根据SEC的文件，MicroStrategy最新购买的比特币平均价格为67382美元，其持仓总额达134.6亿美元，平均成本为35160美元。
MicroStrategy又花逾6亿美元购买比特币，持仓总量超21万枚",财经
"【小调查：你觉得比特币未来会涨会跌？】#比特币连续跳水# 3月19日，比特币再次大跌，一度跌破63000美元关口，日内最大跌幅近8%。Coinglass数据显示，过去24小时内，虚拟币市场共有24.3万人爆仓，爆仓总金额6.52亿美元（约合人民币47亿元）。事实上，除了比特币之外，虚拟货币正在经历集体暴跌。截至目前，以太币跌超9%，狗狗币跌超12%。#虚拟货币正经历集体暴跌#  
 
网页链接",财经
"【突发跳水！24万人爆仓】#比特币连续跳水# 3月19日，比特币再次大跌，一度跌破63000美元关口，日内最大跌幅近8%。Coinglass数据显示，过去24小时内，虚拟币市场共有24.3万人爆仓，爆仓总金额6.52亿美元（约合人民币47亿元）。事实上，除了比特币之外，虚拟货币正在经历集体暴跌。截至目前，以太币跌超9%，狗狗币跌超12%。#虚拟货币正经历集体暴跌# 
市场人士分析认为，周二，比特币延续周一跌势，主要有三大原因：一是投资者正在消化现货比特币ETF的资金流出；二是对美联储降息预期的减少和日本央行宣布退出负利率；三是或跟即将在4月发生的比特币“减半”事件有关。
近日，摩根大通发布了一份针对比特币发布的报告，引发市场关注。报告指出，比特币“减半”事件（即挖矿奖励减半）将在4月份到来，这可能会对比特币矿工的盈利能力产生严重的负面影响。报告警告称，比特币的价格可能会因此暴跌至4.2万美元/枚，较目前价格的潜在下跌空间超36%。",财经
"【#北京将向所在单位通报个人交通违法违章#】 日前，2024年北京市交通综合治理行动计划发布，在交通违法治理方面推出多项新举措，并首次提出了“针对违章人交通违法违章行为及时通报个人所在单位”。
2024年北京交通综治计划提出要加强机动车路面管理，并列举了多项具体举措，比如优化道路交通事故远程处理流程，加大培训和宣传推广力度，研究建立交通事故处理时间与处罚结果挂钩机制，推动交通事故快清快处；针对违章人交通违法违章行为及时通报个人所在单位；细化完善道路清扫保洁、绿化等专项作业车辆避开早晚高峰时段上路作业相关制度并严格落实，严厉打击假冒专项作业车辆行为；开展违规电动三、四轮车路面执法，持续加强销售、运输、存储、改装、维修等环节监管，深入道路、广场、停车场、居民小区等场所加强废弃车辆清理整治，防止车辆新增和问题反弹。
记者注意到，“个人交通违法行为通报所在单位”并非北京首创，这样的举措其实在多地已有实践，不过此前多地的通报范围大多集中在公职人员和公务用车范围内。（新京报）",财经
"【#在相亲中介花一万八的脱单历险记#】#自助式脱单局靠谱吗# 相比过去传统的相亲模式，“互助式”单身社交不会遭遇互相盘问、审视现实条件的极端尴尬，并且报名参加的方式也十分简单，填写名字、年龄、电话，就会有组织方联系到本人。
了解后才知道，事实上，网络中那些看上去十分有吸引力的脱单局，背后的组织方依然是那些传统的相亲机构，随着社交平台的活跃，“相亲机构”便如法炮制了一种符合年轻人趣味的“脱单活动”，最终引流到线下进行进一步的传统服务，所谓免费、有趣的活动只不过是引流的一则广告罢了。所以，当你在社交平台上关注以交友社交为目的的免费活动时，你已经成为“恋爱”池中一个为“爱”买单的潜在用户。（三联生活周刊） 
在相亲中介花一万八，她们的“脱单历险记”",财经
"#贺强称散户是弱势群体#【贺强：为何二级市场投资者普遍亏损？股市“三高”现象解析】#机构用量化交易跟散户来博弈是不公平的# 中央财经大学金融学院教授贺强称，现在二级市场供求结构严重失衡，所以一级市场的水往上涨，二级市场船高不起来，只能往下压，下挤上压，二级市场没有投资空间了，所以只能全赔钱。说来说去问题的根源在一级市场出现了非常不合理的股市“三高”现象，就是高市盈率、高发行价、高融资额。 #贺强称专家关键时刻要为股民讲真话# 
315投资者保护论坛|贺强：为何二级市场投资者普遍亏损？股市“三高”现象解析",财经
"#贺强称散户是弱势群体#【贺强：股市暴涨暴跌非散户之过，呼吁理性看待散户角色】#贺强称专家关键时刻要为股民讲真话# 中央财经大学金融学院教授贺强称，很多人说中国股市为什么暴涨、暴跌呢？因为散户太多了，得板子打在散户身上。我告诉各位，这是大错特错的，散户是中国支持改革的积极的拥护者，用他们自己的真金白银在支持企业改革，支持资本市场改革，他们不是引起过度投机、暴涨、暴跌的原因，你想想散户，那3万、2万能操纵价格吗？能操纵市场吗？暴涨暴跌都是因为操纵市场、操纵价格导致的。所以，散户不是股市暴涨暴跌的原因，这板子不应该打在他们身上。#机构用量化交易跟散户来博弈是不公平的# 
315投资者保护论坛|贺强：股市暴涨暴跌非散户之过，呼吁理性看待散户角色",财经
"【#特朗普拒交4.5亿美元罚款# ，#特朗普资产可能被没收# 】通过4个不同的经纪人，接触了大约30家担保公司，美国前总统特朗普还是没能获得对4.54亿美元民事商业欺诈案裁决的担保，这让他距离资产被没收的可能性又近了一步。
2022年9月，美国纽约州总检察长詹姆斯起诉指控特朗普等人以及特朗普集团为获取经济利益进行财务欺诈。随后，美国纽约州法院法官恩戈龙对特朗普民事欺诈案作出裁决，由于特朗普将其净资产夸大了数十亿美元，构成了严重欺诈行为，根据最终判决书，特朗普共需缴纳罚款与利息至少4.54亿美元。
不过，特朗普否认有任何不当行为，并表示将继续上诉。而想要继续上诉，他必须支付全额现金或获得保证金。当地时间3月18日，特朗普的律师提交给纽约法院的文件表示，由于金额过高，敦促纽约州中级上诉法院推迟执行判决，目前尚不清楚法院将于何时做出裁决。
当地时间2月23日，美国纽约州法官正式裁定特朗普因民事欺诈案被处以4.54亿美元罚款，其中包括3.55亿美元的罚款和近1亿美元的利息，并且利息同时按每天近11.2万美元的速度不断累积。",财经
"#期货大咖聊大宗#新浪期货邀请中信期货专家，一起聊聊期货市场投资机会，橡胶涨停多年难得一见，趋势开始了吗？春耕在即，尿素有没有潜力?
期货
>>
新浪期货的微博直播
 ",财经
【#听花酒大股东被列入经营异常# 】天眼查App显示，3月18日，成都久谊兴生物技术有限责任公司因通过登记的住所或者经营场所无法联系，被成都高新区市场监督管理局列入经营异常名录。该公司成立于2021年12月，法定代表人为李蓉全，注册资本100万人民币，由李蓉全、林晓莉共同持股。对外投资信息显示，该公司为宜宾听花酒业发展有限责任公司第一大股东，持股95%。据媒体报道，央视3·15晚会曝光听花酒虚假宣传问题，涉嫌违反广告法，等被晚会曝光。随后，四川、北京市场监管部门对生产销售“听花酒”企业、门店开展调查。,财经
"#贺强称专家关键时刻要为股民讲真话#【贺强：什么叫专家？就是关键时候你得为股民出来讲点真话】新浪证券专访中央财经大学金融学院教授贺强。
采访中贺强教授表示：我知道市场在那么低迷的时候，本来我是要提振一下股民的信心，告诉他们不要盲目割肉。但是我相信大多数股民不会理解的，很多人不会赞同的，甚至骂娘的都有可能。但是我认为自己讲的是真话，是实话，所以心里踏实。而且我们是从保护中小散户利益的角度出发的，所以你骂娘我都不在乎，无所谓，我相信他们早晚会理解的。
所以什么叫专家，就是关键时候你得为股民出来讲点真话啊。#专家称T加0让散户船小好掉头#  #涨跌停板变成机构操纵市场的工具# 
 
新浪证券的微博视频",财经
"#日本央行17年以来首次加息#【是否会进一步加息？日本央行行长发声！专家：负利率政策退出的实质影响有限】中国社会科学院世界经济与政治研究所研究员徐奇渊表示：日本央行退出负利率政策，它的条件确实正在逐渐地成熟。我想至少有三点原因，第一点，就是我们看到日本的通胀率在过去两年以来持续维持在2%以上。这一点非常重要，就是打破了过去30年以来，通胀率持续处于一个停滞，甚至通缩这样的水平。
第二点，是日本社会民众的通胀预期已经形成。在3月15日刚刚开始的“春斗”当中，我们看到日本最大的工会，它的工资涨幅在5%以上，这个比去年涨幅也高了一个多百分点，所以日本社会逐渐形成了一个工资和物价螺旋上涨的这样一种状态。
是否会进一步加息？日本央行行长发声！专家：负利率政策退出的实质影响有限",财经
"#专家称T加0让散户船小好掉头#【华生：T+0交易会显著扩大机构的技术优势 不利于散户投资者】#涨跌停板变成机构操纵市场的工具# 中国经济体制改革研究会副会长、东南大学国家发展与政策研究院院长华生表示，由于机构的调研能力和计算机程序化交易的引进，特别是近年来量化交易的兴起，散户投资者的交易手段本来就处于劣势，这也是世界上的其他主要证券市场股民逐步转变为基民、以机构投资者为主体结构的重要原因。
T+0交易会进一步显著扩大机构投资者的技术优势，使其无需受融券限制就可以利用其巨大交易量的低交易费用与精心设计的优化策略和算法预定的电脑程序更频繁交易，不利于相对更情绪化和随机决策的散户投资者。其实，个人投资者很少需要将当天刚买入的股票再次卖出去止损。这样除了多耗费时间精力、多交手续费以外，很难是一个持续成功的交易策略。
华生：T+0交易会显著扩大机构的技术优势 不利于散户投资者",财经
"#专家称T加0让散户船小好掉头#【小调查：你支持A股T+0吗？】中央财经大学金融学院教授贺强表示：去年股市低迷的时候，股民中推出T+0的呼声就高了。但是有的人就说T+0不利于保护散户的利益，其实这句话大错特错。T+0交易实际上是有利于散户的，因为散户船小好掉头，机构是船大难掉头，这种交易谁更适合去做？另外T+0交易可以当日及时止损，避免风险扩大。因为散户很盲目，经常跟风，哪天看着一只股票涨了，就买进去了，可刚买进去就一路暴跌。对此，你怎么看，你支持A股T+0吗？快来投票吧！#涨跌停板变成机构操纵市场的工具# 
 
网页链接",财经
"#专家称T加0让散户船小好掉头#【田轩：建议试点逐步恢复T+0股票交易制度，加强金融伦理教育】#涨跌停板变成机构操纵市场的工具# 清华大学五道口金融学院副院长田轩表示，全球44个主要股票市场中，只有上海和深圳交易所采取T+1制度，其余42个均采用T+0制度。目前的股票市场T+1交易制度下，一旦当日股票市场出现较大波动，大的机构投资者可以利用股指期货、ETF套利、融资融券反向操作来弥补损失甚至可以盈利，而中小投资者一旦操作失误，当日亏损无法挽回。
专访田轩：建议试点逐步恢复T+0股票交易制度，加强金融伦理教育",财经
"#专家称T加0让散户船小好掉头#【印度式T+0交易制度值得A股借鉴】#涨跌停板变成机构操纵市场的工具# T+0话题一直都是A股市场比较关注的一个话题，每隔一段时间，这个话题总会被人们提及。但在推出T+0的问题上，市场之间的分歧较大。毕竟T+0是双刃剑，操作得当，T+0有利于保护投资者利益，但操作不当，T+0则会加剧投资者的亏损。毕竟在市场缺少赚钱效应的情况下，投资者越是频繁操作，其投资亏损的可能性就越大。
印度式T+0交易制度值得A股借鉴",财经
"#涨跌停板变成机构操纵市场的工具# 【贺强：我倡导取消涨跌停板，因为这些年我们看到涨跌停板已经变成机构操纵股价、操纵市场的工具了】中央财经大学金融学院教授贺强表示：我倡导取消涨跌停板，现在的机构跟过去的机构不一样，现在的机构实力非常强大。一个股票打个涨停板轻而易举，而且可以用很少的量就打出涨停板，取消涨跌停板为了防止恶炒。#专家称T加0让散户船小好掉头#   #贺强称T+0让散户船小好掉头# 
新浪证券的微博视频",财经
"#瑞幸咖啡线下点单存价差#【瑞幸咖啡不能线下点单，店员帮顾客下单差价超5元？】#瑞幸咖啡回应线下点单存价差# 记者在网上检索发现，早在2022年，就有网友在社交平台反映瑞幸咖啡不能在线下点单，当时瑞幸咖啡还在评论区给出回复，表示门店工作人员用自己的手机帮老人下单解决了问题。近两年过去，对于门店无法线下点单的问题，瑞幸迟迟没有拿出更好的解决方案，依然只能由门店店员通过APP或者小程序帮顾客下单。
瑞幸咖啡不能线下点单，店员帮顾客下单差价超5元？",财经
【日本央行17年来首次加息 #日经225指数重上40000关口#】日经225指数收盘涨0.66%，报40003.6点。日本央行今日宣布，将基准利率从-0.1%上调至0-0.1%，这是日本央行17年来首次加息，也标志着日本维持了约11年的超宽松货币政策开始走向正常化。 #日本央行告别负利率# #日本加息# ,财经
"【超五成投票网友称还会吃淀粉肠：已经就地原谅淀粉肠了】#一口香肠咬出几十条活虫# 继315淀粉肠“塌房”后，多个淀粉肠厂家发声明否认使用骨泥。山东一家淀粉肠企业董事长，更是在生产车间直播吃淀粉肠，厂家也展示相关检测报告表明“鸡骨泥0添加”。据某平台一份“你会继续吃淀粉肠吗”的投票显示，20多万人参与投票，其中超过五成的网友表示还会吃，已经”就地原谅淀粉肠了”。
西部决策的微博视频",财经
【一夜之间成夕阳行业！有淀粉肠摊主一晚0收入！网友：不敢吃了】#一口香肠咬出几十条活虫# 近日，淀粉肠被曝用鸡骨泥代替鸡肉等乱象引发广泛关注。3月16日，河南三门峡有网友拍到，“淀粉肠塌房”的第二天，淀粉肠大娘出摊2小时无人问津，最后自己默默把淀粉肠吃了。另有网友晒出，自己刚刚购买的淀粉肠和烤肠机，本想靠淀粉肠创业。结果创业还没开始就结束了……#如果你吃到异物会坚持维权吗#一夜之间成夕阳行业！有淀粉肠摊主一晚0收入！网友：不敢吃了,财经
"#涨跌停板变成机构操纵市场的工具# 【贺强：我倡导取消涨跌停板，因为这些年我们看到涨跌停板已经变成机构操纵股价、操纵市场的工具了】中央财经大学金融学院教授贺强表示：我倡导取消涨跌停板，现在的机构跟过去的机构不一样，现在的机构实力非常强大。一个股票打个涨停板轻而易举，而且可以用很少的量就打出涨停板，取消涨跌停板为了防止恶炒。#专家称T加0让散户船小好掉头# #贺强称T+0让散户船小好掉头# 
新浪证券的微博视频",财经
"#专家称T加0让散户船小好掉头# 【贺强：我已经提案十多年，T+0让散户船小好掉头】中央财经大学金融学院教授贺强表示：去年股市低迷的时候，A股股民中推出T+0的呼声就高了。但是有的人就说T+0不利于保护散户的利益，其实这句话大错特错。T+0交易实际上是有利于散户的，因为散户船小好掉头，机构是船大难掉头，这种交易谁更适合去做？另外T+0交易可以当日及时止损，避免风险扩大。因为散户很盲目，经常跟风，哪天看着一只股票涨了，就买进去了，可刚买进去就一路暴跌。#涨跌停板变成机构操纵市场的工具#  #贺强称T+0让散户船小好掉头# 
新浪证券的微博视频",财经
"【#国产伟哥2023年销售近13亿#！#白云山金戈成南药板块第一大单品#】在白云山发布的2023年报中，报告期内，该公司大南药主营业务收入108.89亿元，同比增长4.09%；大健康主营业务收入111.17亿元，同比增长6.15%；大商业主营业务收入527.62亿元，同比增长7.39%。
值得注意的是，白云山按治疗领域或主要药（产）品的分类披露了具体销售数据，在内科用药、抗微生物药、男性用药以及镇痛、解热等四大类的9款药物中，国产“伟哥”枸橼酸西地那非片（商品名金戈）成为大单品，销售额达12.895亿元，也是9款药物中唯一收入过10亿元规模的药品。（南都）",财经
"【记者实测#瑞幸咖啡线下点单存价差#】最近，有市民反映：瑞幸咖啡不提供线下点单，消费者必须扫码下单，给部分消费群体带来不便。记者实测的数家门店中，大部分都表示只有扫码点单，有一家甚至明确拒绝线下支付。而当使用小程序点单时却被索取隐私信息。实操中，记者还发现，代下单方案在执行时，会存在价格偏差。在同样的店铺，以某款产品为例，线上下单支付仅需13.76元，而店员代下单，却收取原价。（看看新闻）小调查：你认为瑞幸咖啡线下点单存在价差合理吗？ 
 
网页链接",财经
"#许家印被限制高消费#【许家印及中国恒大新增一则限制消费令！中国恒大存11条被执行人信息，被执行总金额超85亿元】天眼风险信息显示，中国恒大目前存在11条被执行人信息，被执行总金额超85亿元。此外，恒大地产集团有限公司存在数百条被执行人信息，被执行总金额达数百亿。2024年3月18日晚间，恒大地产发布了关于收到证监会行政处罚及市场禁入事先告知书的公告，将对恒大地产、许家印、夏海钧、潘大荣、潘翰翎、柯鹏、甄立涛、钱程进行罚款和市场禁入等行政处罚。#许家印及中国恒大被限消# 
许家印及中国恒大新增一则限制消费令！中国恒大存11条被执行人信息，被执行总金额超85亿元",财经
"#日本央行17年来首次加息#【日本央行决定解除负利率政策，时隔17年首次加息】#日本加息对A股有什么影响# 日本央行3月19日结束了为期两天的货币政策会议，决定解除负利率政策。日本央行将政策利率设定在0%至0.1%区间。这是日本央行自2007年2月以来，时隔17年首次加息。日本2016年2月开始实行负利率政策，当时日本央行将商业银行超额准备金存款利率由此前的0.1%降至-0.1%。#日本加息对A股利好还是利空# 
日本央行决定解除负利率政策 时隔17年首次加息",财经
【#日本央行17年以来首次加息# 】日本央行将基准利率从-0.1%上调至0-0.1%，符合市场预期，为2007年以来首次加息，长达8年的负利率时代正式终结。日本央行取消收益率曲线控制（YCC）政策。 ,财经
"【#许家印被限制高消费#】#许家印及中国恒大被限消#天眼查App显示，3月18日，因未按执行通知书指定的期间履行生效法律文书确定的给付义务，许家印及中国恒大（HK.03333）新增一则限制消费令，涉及借款合同纠纷案件，申请人为湖北银行股份有限公司咸宁分行。
天眼风险信息显示，中国恒大（HK.03333）目前存在11条被执行人信息，被执行总金额超85亿元。此外，恒大地产集团有限公司存在数百条被执行人信息，被执行总金额达数百亿，恒大集团有限公司也存在上百条被执行人信息，被执行总金额超百亿。
据媒体报道，近日，恒大地产收到证监会行政处罚及市场禁入事先告知书，证监会对恒大地产处以41.75亿元的罚款，对许家印给予警告、并处以4700万元的罚款等，涉及许家印决策并组织实施财务造假等事件。",财经
"【#一口香肠咬出几十条活虫#，商家不赔偿，店长称可以邮寄东北特产】香肠富含“蛋白质”，刘先生吃了一口却开心不起来。去年九月，他在连锁熟食品牌一手店购买的哈尔滨红肠，才咬一口，就看到密密麻麻几十条虫子，有的还在蠕动。刘先生向@黑猫投诉 反映，半年多了他一直在维权，商家没有给他任何赔偿。#如果你吃到异物会坚持维权吗# ？ 
黑猫投诉的微博视频",财经
"#瑞幸咖啡存过度收集信息嫌疑#【记者实测#瑞幸咖啡线下点单存价差#】最近，有市民反映：瑞幸咖啡不提供线下点单，消费者必须扫码下单，给部分消费群体带来不便。记者实测的数家门店中，大部分都表示只有扫码点单，有一家甚至明确拒绝线下支付。而当使用小程序点单时却被索取隐私信息，存在过度收集信息的嫌疑。看看新闻求证记者网上检索发现：早在2022年，就有网友反映瑞幸咖啡不能在线下点单，当时瑞幸咖啡回复，门店工作人员用自己的手机帮老人代下单。然而在实操中，记者还发现，代下单方案在执行时，会存在价格偏差。在同样的店铺，以某款产品为例，线上下单支付仅需13.76元，而店员代下单，却收取原价。#瑞幸线下点单困难重重# 
看看新闻KNEWS的微博视频",财经
"【古惠南谈广汽埃安IPO进程：当下不是好时机】#广汽埃安总经理称当下不是IPO好时机# 3月17日，广汽埃安总经理古惠南在中国电动汽车百人会论坛上谈到埃安IPO进程时表示，实话说当下不是IPO的好时机，整个资本市场都不好，埃安的进程主要取决于接下来的市场能不能回暖。
“大家知道广汽埃安跟很多企业不一样，我的IPO并不是为了融一笔钱，我要的是解决体制机制的问题，这是核心。以前大家一说新势力，其实很多新势力骨干都是我们广汽出去的，他们去到那有股票，他就卖给他，但现在我有股票给他了，他卖不卖掉？要解决这个体制机制的问题。”古惠南说。
古惠南谈广汽埃安IPO进程：当下不是好时机",财经
"【#拍照想要底片需额外花钱合理吗#？律师：消费者享有底片所有权】#4000多元婚纱照套餐买底片花了近1万# 记者在社交平台上看到，网友对拍照不给底片的问题吐槽不少。有人称稀里糊涂就在商家给的合约书上签了字，结果除了入册底片，一张不多给；有人抱怨底片要80元一张，拍个写真花了3700元；还有人4000多元的婚纱照套餐因为买底片最终花了近1万元。
照相额外花钱买电子底片合理吗？律师：消费者享有底片所有权",财经
"【#警方对人保侵犯公民个人信息立案#】#人保相关负责人否认偷拍客户信息#  近日，媒体报道了中国人民财产保险股份有限公司石家庄市分公司在为客户办理助贷险时，涉嫌“偷拍”客户手机通讯录等个人信息。且自2018年至2023年以来，类似的大量助贷险客户信息被存储在人保公司百度网盘中。客户逾期时，人保公司用上述信息进行催收。目前，石家庄警方已对“人保侵犯公民个人信息案”进行刑事立案。16日，人保财险河北省分公司通过来函以及相关负责人针对报道向媒体进行了逐一回应。人保财险河北省分公司相关负责人表示，该公司不存在对客户手机通讯录进行偷拍，是在客户授权的情况下，对其手机“过系统”。
五问人保 “偷拍门”：靠“过系统”“筛通讯录”行话获取个人信息能合法？",财经
"【头部主播带货商品频频翻车，#打假人称头部主播商品送检大多有问题#】在华东政法大学经济法学院副院长任超看来，无论是供货商，主播及选品团队，还是MCN机构，他们都是“一条绳上的蚂蚱”，在同一个盈利链条上扮演着不同的角色，最后将商品运送到消费者手中，所以说，最后消费者手中的商品出现问题，这条商品“运输链”上的每一主体都有责任，只不过责任各不相同罢了。#头部主播带货商品频频翻车# 
头部主播带货商品频频翻车 打假人称送检商品大多有问题",财经
"#天水单日省外游客突破7万#【天水麻辣烫太卷？隔壁店家：收入不及原来十分之一】#游客排队4个多小时才吃到天水麻辣烫# 近日，甘肃天水的麻辣烫火爆“出圈”，当地美食街吸引大量游客打卡。是否需要调整转型？部分商家表示，成本与人工费跟不上，但如果不转型，目前收入不及原来的十分之一。
澎湃新闻的微博视频",财经
"#游客排队4个多小时才吃到天水麻辣烫#【天水麻辣烫火爆出圈！游客慕名而来，秦州区接待量超77万人次】#天水单日省外游客突破7万# 今年春天，甘肃天水的麻辣烫火爆出圈。沾满了辣子的土豆粉，裹满了酱汁的蔬菜、豆皮，甘肃麻辣烫让来自五湖四海的游客们慕名而来。2月13日以来，天水秦州区游客接待量已超过77万人次。随着天水麻辣烫热度持续大涨，甘谷的辣椒等农特产品也销量大增。
天水麻辣烫火爆出圈！游客慕名而来，秦州区接待量超77万人次",财经
"#美媒称凯特王妃热度远超美国总统#、#英国白金汉宫否认国王去世# 
网页链接
 ",财经
【#英国白金汉宫否认国王去世#】 英国查尔斯国王办公室18日发声明，否认了此前一些流传的英国王已去世的阴谋论。王室表示，国王仍在履行职责，并且正在处理一些私人事务。（环球时报） #英国王室# ,财经
【#英伟达股价大涨#】英伟达在开发者大会召开前股价上涨5%。 ,财经
【#苹果谷歌股价双双大涨#】#谷歌谷歌开盘大涨6.1%，创12月7日以来最大涨幅。消息面上，知情人士透露，苹果正在谈判将谷歌的Gemini人工智能引擎植入iPhone。 ,财经
"【#证监会：拟决定对恒大地产处以41.75亿元罚款#】恒大地产收到证监会行政处罚及市场禁入事先告知书，针对恒大地产三项违法违规行为，证监会拟决定：1.责令恒大地产改正，给予警告，并处以41.75亿元的罚款；2.对许家印给予警告，并处以4700万元的罚款；3.对夏海钧给予警告，并处以1500万元的罚款；4.对潘大荣、潘翰翎给予警告，并分别处以900万元的罚款；5.对柯鹏给予警告，并处以300万元的罚款；6.对甄立涛处以200万元的罚款；7.对钱程给予警告，并处以20万元的罚款。
证监会：拟决定对恒大地产处以41.75亿元罚款",财经
#马斯克称星舰未来可飞出太阳系#【马斯克：未来的星舰可飞出太阳系】#马斯克称星舰5年内将登陆火星# 特斯拉CEO埃隆·马斯克@ElonMusk 周一在社交平台X上称，当前的星舰是针对太阳系而设计，而未来版本的星舰将在各星系之间穿梭。就在数日前，SpaceX的星舰刚刚进行了第三次试飞，并取得了重大进展。马斯克当时还祝贺SpaceX团队，称星舰已达到轨道速度。随后，马斯克还表示：“星舰将在5年内登陆火星。”,财经
【#药明康德2023年净利润96.07亿元# 同比增长9%】药明康德公告，2023年净利润96.07亿元，同比增长9%，拟向全体股东每10股派发现金红利9.8336元，共计派发现金红利28.8亿元。#药明康德拟向股东派发现金红利28.8亿元# ,财经
"#许家印、夏海钧将被终身禁入证券市场#【证监会拟决定对许家印、夏海钧采取终身证券市场禁入措施】恒大地产收到证监会行政处罚及市场禁入事先告知书，针对恒大地产三项违法行为，1、责令恒大地产改正，给予警告，并处以 417,500 万元的罚款；2、对许家印给予警告，并处以 4,700 万元的罚款；3、对夏海钧给予警告，并处以 1,500 万元的罚款；4、对潘大荣、潘翰翎给予警告，并分别处以 900 万元的罚款；5、对柯鹏给予警告，并处以 300 万元的罚款；6、对甄立涛处以 200 万元的罚款；7、对钱程给予警告，并处以 20 万元的罚款。#许家印决策并组织实施财务造假#，手段特别恶劣，情节特别严重，夏海钧组织安排编制虚假财务报告，手段特别恶劣，情节特别严重，根据《证券法》第二百二十一条和 2015 年《证券市场禁入规定》（证监会令第 115 号）第三条第一项、第五条第三款的规定，证监会会拟决定对许家印、夏海钧采取终身证券市场禁入措施。
证监会拟决定对许家印、夏海钧采取终身证券市场禁入措施",财经
#美媒称凯特王妃热度远超美国总统#【英媒称凯特王妃“快乐现身” 美媒称其热搜度远超美总统】参考消息网3月18日报道据英国《太阳报》网站3月17日报道，凯特王妃前往她最喜欢的农场商店，朝着回归官方活动迈出了第一步。目击者说，凯特16日出现在距离她居住的阿德莱德小屋一英里（约合1.6公里）远的地方，看起来“快乐、放松和健康”。另据美国《新闻周刊》网站3月17日报道，有关威尔士王妃凯特·米德尔顿的新闻在大西洋彼岸引发极高关注度，超过2024年美国总统选举中两名铁定候选人——总统乔·拜登和前总统唐纳德·特朗普。根据谷歌趋势分析图表，平均而言过去7天里美国用户在谷歌网站搜索“米德尔顿”一词的次数是“特朗普”的6倍和“拜登”的9倍。#戴安娜王妃弟弟就凯特阴谋论发声##查尔斯#英媒称凯特王妃“快乐现身” 美媒称其热搜度远超美总统,财经
"#胡锡进称A股越来越像牛市#【#胡锡进一周开门红涨了5134元# 越来越像牛市了】3月18日，A股三大指数高开高走，截至收盘，沪指涨0.99%，深证成指涨1.46%，创业板指涨2.25%；三大指数均创年内新高。盘后，@胡锡进 老胡发布最新炒股日记称，今天又是一个一周的开门红，老胡个人涨了5134元，涨幅略低于沪市的0.99%。我上周增持的那只跌得很重的股票今天终于迎来反弹，希望它在本周的表现不会辜负我。
老胡说，越来越像牛市了，我个人直觉这波行情仍有上涨空间。如果这个感觉是对的，那么现在每次向下调整就都是机会，所以关键是继续看涨大盘成不成立。#老胡炒股心得# 
胡锡进：一周开门红涨了5134元 越来越像牛市了",财经
